rank,author_id,text,created_at,date,time,author_name,url,sentiment,class
top1,cnexnews@mas.to,"<p>Reuters</p><p>Analysis: Fed up with shrinking savings, Europeans drain billions from banks</p><p><a href=""http://reut.rs/3VE2HJ1"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">reut.rs/3VE2HJ1</span><span class=""invisible""></span></a></p>",2023-05-04 07:21:01+00:00,2023-05-04,7:21:01+,CnexNews,https://mas.to/@cnexnews/110309203114255264,negative,mastodon
top1,cnexnews@mas.to,"<p>Axios</p><p>Uber is doubling down on shared rides in an effort to make ride-hailing less expensive and cities more livable.</p><p><a href=""https://trib.al/FEYVB18"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/FEYVB18</span><span class=""invisible""></span></a></p>",2023-05-04 07:30:02+00:00,2023-05-04,7:30:02+,CnexNews,https://mas.to/@cnexnews/110309238568436799,positive,mastodon
top1,cnexnews@mas.to,"<p>AP</p><p>The Israeli military says it has killed three Palestinians wanted in connection with a deadly attack that killed a British-Israeli mother and two of her daughters in a car near a Jewish settlement in the occupied West Bank.</p><p><a href=""https://apnews.com/article/israel-palestinians-raid-attack-west-bank-51038d770650ae283716c7664b199d6a"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/article/israel-pale</span><span class=""invisible"">stinians-raid-attack-west-bank-51038d770650ae283716c7664b199d6a</span></a></p>",2023-05-04 07:36:02+00:00,2023-05-04,7:36:02+,CnexNews,https://mas.to/@cnexnews/110309262132417480,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Capgemini posts weaker revenue growth in first quarter</p><p><a href=""http://reut.rs/413VlzF"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">reut.rs/413VlzF</span><span class=""invisible""></span></a></p>",2023-05-04 07:51:02+00:00,2023-05-04,7:51:02+,CnexNews,https://mas.to/@cnexnews/110309321114390645,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Police have arrested a former US Coast Guardsman suspected of killing one person and wounding four, all of them women, in a shooting at a medical building in Atlanta, then carjacking a vehicle to flee the scene, authorities said</p><p><a href=""https://reut.rs/3p7vKsm"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">reut.rs/3p7vKsm</span><span class=""invisible""></span></a></p>",2023-05-04 08:03:02+00:00,2023-05-04,8:03:02+,CnexNews,https://mas.to/@cnexnews/110309368281226362,negative,mastodon
top1,cnexnews@mas.to,"<p>New York Times</p><p>Explosions from Russian drone or missile attacks shook the Ukrainian cities of Kyiv and Odesa overnight, a day after drones exploded over the Kremlin in Moscow and Russian officials threatened retaliation.</p><p><a href=""https://nyti.ms/44ESHDA"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">nyti.ms/44ESHDA</span><span class=""invisible""></span></a></p>",2023-05-04 08:18:02+00:00,2023-05-04,8:18:02+,CnexNews,https://mas.to/@cnexnews/110309427265887638,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Russia accused Ukraine of a failed attempt to assassinate President Vladimir Putin in a drone attack on the Kremlin citadel in Moscow and threatened to retaliate</p><p><a href=""https://reut.rs/3p9hOOz"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">reut.rs/3p9hOOz</span><span class=""invisible""></span></a></p>",2023-05-04 08:33:02+00:00,2023-05-04,8:33:02+,CnexNews,https://mas.to/@cnexnews/110309486262887838,negative,mastodon
top1,cnexnews@mas.to,"<p>Axios</p><p>Allergy season is getting longer and worse</p><p><a href=""https://trib.al/c2BSt0v"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/c2BSt0v</span><span class=""invisible""></span></a></p>",2023-05-04 08:57:01+00:00,2023-05-04,8:57:01+,CnexNews,https://mas.to/@cnexnews/110309580595961729,negative,mastodon
top1,cnexnews@mas.to,"<p>New York Times</p><p>The U.S. built trust funds in the '80s to help former residents of Bikini Atoll, a coral reef left uninhabitable because of nuclear testing. The Trump administration lifted spending limits in 2017. Now little money remains, and the community is in crisis.</p><p><a href=""https://nyti.ms/3LTyd2t"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">nyti.ms/3LTyd2t</span><span class=""invisible""></span></a></p>",2023-05-04 09:03:02+00:00,2023-05-04,9:03:02+,CnexNews,https://mas.to/@cnexnews/110309604198559323,negative,mastodon
top1,cnexnews@mas.to,"<p>AP</p><p>Ban social media for kids? Some parents of teenagers serving in the U.S. Senate say it's time to consider it. “I just feel like we’ve reached this point where doing nothing is not an option,” said Democratic Sen. Chris Murphy.</p><p><a href=""https://apnews.com/article/senators-parents-social-media-regulation-199b50df19e0dc11f1fc9e5b33e2b8c5"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/article/senators-pa</span><span class=""invisible"">rents-social-media-regulation-199b50df19e0dc11f1fc9e5b33e2b8c5</span></a></p>",2023-05-04 09:03:02+00:00,2023-05-04,9:03:02+,CnexNews,https://mas.to/@cnexnews/110309604233162079,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Fed's hiking pause may not signal all-clear for US stocks</p><p><a href=""http://reut.rs/3LvXu1e"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">reut.rs/3LvXu1e</span><span class=""invisible""></span></a></p>",2023-05-04 09:06:02+00:00,2023-05-04,9:06:02+,CnexNews,https://mas.to/@cnexnews/110309616026707397,negative,mastodon
top1,cnexnews@mas.to,"<p>AP</p><p>Serbian police have urged citizens to lock up their guns after a 13-year-old boy used two of his father's weapons on a shooting rampage that killed eight of his fellow students and a school guard, sending shock waves through the Balkan nation.</p><p><a href=""https://apnews.com/article/serbia-shooting-school-belgrade-guns-523b9bf8fdc0e89778baf0d8859401bf"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/article/serbia-shoo</span><span class=""invisible"">ting-school-belgrade-guns-523b9bf8fdc0e89778baf0d8859401bf</span></a></p>",2023-05-04 09:06:02+00:00,2023-05-04,9:06:02+,CnexNews,https://mas.to/@cnexnews/110309616042859218,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Adidas is set to update investors about the unsold Yeezy shoes that have put the German sportswear giant in a predicament since it cut ties with Kanye West over his anti-Semitic comments late last year</p><p><a href=""https://reut.rs/3LzmiW2"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">reut.rs/3LzmiW2</span><span class=""invisible""></span></a></p>",2023-05-04 09:30:02+00:00,2023-05-04,9:30:02+,CnexNews,https://mas.to/@cnexnews/110309710390413236,negative,mastodon
top1,cnexnews@mas.to,"<p>New York Times</p><p>The lancetfish, a cannibalistic fish that spends most of its time at the bottom of the ocean, occasionally appears ashore along the U.S. West Coast. Scientists aren’t sure why.</p><p><a href=""https://nyti.ms/3LzEzm6"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">nyti.ms/3LzEzm6</span><span class=""invisible""></span></a></p>",2023-05-04 10:12:02+00:00,2023-05-04,0:12:02+,CnexNews,https://mas.to/@cnexnews/110309875548887255,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Seoul's LGBT festival blocked by Christian concert outside city hall, organisers say</p><p><a href=""http://reut.rs/41Vwy1X"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">reut.rs/41Vwy1X</span><span class=""invisible""></span></a></p>",2023-05-04 10:18:01+00:00,2023-05-04,0:18:01+,CnexNews,https://mas.to/@cnexnews/110309899096392280,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Residents flee Ukraine's Kherson after Russian strikes and warnings</p><p><a href=""http://reut.rs/3ARKMFl"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">reut.rs/3ARKMFl</span><span class=""invisible""></span></a></p>",2023-05-04 10:21:02+00:00,2023-05-04,0:21:02+,CnexNews,https://mas.to/@cnexnews/110309910960567425,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Europeans drain billions from banks, fed up with shrinking savings</p><p><a href=""http://reut.rs/3LBHriq"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">reut.rs/3LBHriq</span><span class=""invisible""></span></a></p>",2023-05-04 10:27:02+00:00,2023-05-04,0:27:02+,CnexNews,https://mas.to/@cnexnews/110309934530384828,negative,mastodon
top1,cnexnews@mas.to,"<p>New York Times</p><p>Foreign firms in China have been questioned and even raided in what some fear is Beijing’s effort to control information about markets and business.</p><p><a href=""https://nyti.ms/42rFLPx"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">nyti.ms/42rFLPx</span><span class=""invisible""></span></a></p>",2023-05-04 10:30:03+00:00,2023-05-04,0:30:03+,CnexNews,https://mas.to/@cnexnews/110309946360575279,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>A jury is due to start deliberating on Ed Sheeran's copyright trial. The British singer-songwriter is accused of plagiarizing Marvin Gaye's song ‘Let's Get It On’ in his 2014 hit ‘Thinking Out Loud.’ More here:</p><p><a href=""https://reut.rs/3ND75WQ"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">reut.rs/3ND75WQ</span><span class=""invisible""></span></a></p>",2023-05-04 10:45:02+00:00,2023-05-04,0:45:02+,CnexNews,https://mas.to/@cnexnews/110310005284614284,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Wigan fail to pay salaries for fifth time this season</p><p><a href=""http://reut.rs/3nB9tCJ"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">reut.rs/3nB9tCJ</span><span class=""invisible""></span></a></p>",2023-05-06 12:33:02+00:00,2023-05-06,2:33:02+,CnexNews,https://mas.to/@cnexnews/110321754599498373,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Police arrested the leader of the anti-monarchy group Republic hours before King Charles' coronation, taken away from a few hundred protesters who had gathered among the crowds lining the procession route in central London</p><p><a href=""https://reut.rs/3M0eE8B"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">reut.rs/3M0eE8B</span><span class=""invisible""></span></a></p>",2023-05-06 13:03:02+00:00,2023-05-06,3:03:02+,CnexNews,https://mas.to/@cnexnews/110321872576231925,negative,mastodon
top1,cnexnews@mas.to,"<p>New York Times</p><p>""This reminds me of a soup my mom made for healing and comfort.""  Changua, a simple Colombian bread soup, has a strong love-hate reputation. It’s known as a hangover cure.</p><p><a href=""https://nyti.ms/3LX5rxT"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">nyti.ms/3LX5rxT</span><span class=""invisible""></span></a></p>",2023-05-06 13:12:02+00:00,2023-05-06,3:12:02+,CnexNews,https://mas.to/@cnexnews/110321907934588164,positive,mastodon
top1,cnexnews@mas.to,"<p>AP</p><p>The car of a prominent pro-Kremlin novelist exploded in Russia, wounding him and killing his driver, Russia's state news agency Tass reported. It is the third explosion involving prominent pro-Kremlin figures since the start of the war in Ukraine.</p><p><a href=""https://apnews.com/article/russia-ukraine-war-novelist-prilepin-explosion-82d06824f39bc9354bb3fb6c30d2fb6a"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/article/russia-ukra</span><span class=""invisible"">ine-war-novelist-prilepin-explosion-82d06824f39bc9354bb3fb6c30d2fb6a</span></a></p>",2023-05-06 13:24:01+00:00,2023-05-06,3:24:01+,CnexNews,https://mas.to/@cnexnews/110321955099162410,negative,mastodon
top1,cnexnews@mas.to,"<p>New York Times</p><p>A man who died in 2010 was known to his family in Australia as John Damon. But new DNA evidence helped confirm that the man was actually William Arnold, who pleaded guilty in 1959 to murdering his parents in Nebraska. He eluded authorities for decades.</p><p><a href=""https://nyti.ms/3LFL32Z"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">nyti.ms/3LFL32Z</span><span class=""invisible""></span></a></p>",2023-05-06 13:42:02+00:00,2023-05-06,3:42:02+,CnexNews,https://mas.to/@cnexnews/110322025937939068,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Rugby league-Rampaging bull disrupts Super League match</p><p><a href=""http://reut.rs/428pMpR"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">reut.rs/428pMpR</span><span class=""invisible""></span></a></p>",2023-05-06 13:42:02+00:00,2023-05-06,3:42:02+,CnexNews,https://mas.to/@cnexnews/110322025955133102,negative,mastodon
top1,cnexnews@mas.to,"<p>New York Times</p><p>Breaking News: Forte, the Kentucky Derby favorite, was scratched hours before the race after veterinarians found him unfit to compete.</p><p><a href=""https://nyti.ms/3VD4WfC"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">nyti.ms/3VD4WfC</span><span class=""invisible""></span></a></p>",2023-05-06 13:45:02+00:00,2023-05-06,3:45:02+,CnexNews,https://mas.to/@cnexnews/110322037717842347,negative,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Warren Buffett's Berkshire Hathaway posted a $35.5 billion first-quarter profit, reflecting gains from stocks such as Apple, while higher investment income and a rebound at car insurer Geico bolstered operating results  $BRK</p><p><a href=""https://reut.rs/3LYOiE6"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">reut.rs/3LYOiE6</span><span class=""invisible""></span></a></p>",2023-05-06 14:09:02+00:00,2023-05-06,4:09:02+,CnexNews,https://mas.to/@cnexnews/110322132072821785,positive,mastodon
top1,cnexnews@mas.to,"<p>Reuters</p><p>Chelsea slump one of lowest points in my career, says Sterling</p><p><a href=""http://reut.rs/3MbwNAJ"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">reut.rs/3MbwNAJ</span><span class=""invisible""></span></a></p>",2023-05-06 14:18:02+00:00,2023-05-06,4:18:02+,CnexNews,https://mas.to/@cnexnews/110322167453302927,negative,mastodon
